Model Outputs
100
,,Maciej:LAbsAnkleAngle,,,Maciej:LAnkleAngles,,,Maciej:LAnkleForce,,,Maciej:LAnkleMoment,,,Maciej:LAnklePower,,,Maciej:LFE,,,,,,,,,Maciej:LFO,,,,,,,,,Maciej:LFootProgressAngles,,,Maciej:LHipAngles,,,Maciej:LHipForce,,,Maciej:LHipMoment,,,Maciej:LHipPower,,,Maciej:LKneeAngles,,,Maciej:LKneeForce,,,Maciej:LKneeMoment,,,Maciej:LKneePower,,,Maciej:LPelvisAngles,,,Maciej:LTI,,,,,,,,,Maciej:LTO,,,,,,,,,Maciej:PEL,,,,,,,,,Maciej:RAbsAnkleAngle,,,Maciej:RAnkleAngles,,,Maciej:RAnkleForce,,,Maciej:RAnkleMoment,,,Maciej:RAnklePower,,,Maciej:RFE,,,,,,,,,Maciej:RFO,,,,,,,,,Maciej:RFootProgressAngles,,,Maciej:RHipAngles,,,Maciej:RHipForce,,,Maciej:RHipMoment,,,Maciej:RHipPower,,,Maciej:RKneeAngles,,,Maciej:RKneeForce,,,Maciej:RKneeMoment,,,Maciej:RKneePower,,,Maciej:RPelvisAngles,,,Maciej:RTI,,,,,,,,,Maciej:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
,,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm
6,0,5.06095,0,0,5.08587,-1.40436,5.66902,,,,,,,,,,6.18379,5.48989,-93.6244,-628.818,2734.06,498.795,386.014,386.014,386.014,-63.8462,-73.3497,-68.3496,-571.43,2611.07,53.862,237.722,237.722,237.722,-89.5646,-3.15817,-4.73084,1.86399,-2.27267,0.686187,,,,,,,,,,-1.32752,-3.02651,-14.5167,,,,,,,,,,9.32915,-1.49215,3.08812,7.36063,1.01176,-79.3111,-601.597,2777.83,69.7267,413.753,413.753,413.753,-63.8462,-73.3497,-68.3498,-564.894,2532.1,53.2619,79.2406,79.2406,79.2405,5.96765,8.7195,-92.7353,-717.334,2688.18,884.603,168.15,168.15,168.15,4.1688,0,0,4.1764,-0.235218,-3.45437,,,,,,,,,,-0.0511742,2.49835,-76.7415,-813.527,2700.95,507.556,380.347,380.347,380.347,155.173,94.434,146.671,-929.135,2612.09,50.7555,240.669,240.669,240.669,-87.9062,-6.68597,-19.9404,7.93244,0.0592855,16.0776,,,,,,,,,,7.66606,-1.7614,-29.9351,,,,,,,,,,9.32915,1.49215,-3.08812,0.917434,11.5517,-106.335,-854.515,2766.2,70.1335,425.757,425.757,425.757,155.173,94.4338,146.671,-956.495,2536.72,48.0002,80.2231,80.223,80.2229
7,0,5.06106,0,0,5.0859,-1.40276,5.65745,,,,,,,,,,6.18239,5.49347,-93.6352,-628.817,2734.08,498.8,386.008,386.008,386.008,-63.8471,-73.3508,-68.3489,-571.431,2611.08,53.8644,237.722,237.722,237.722,-89.5661,-3.15828,-4.73092,1.86241,-2.27111,0.706972,,,,,,,,,,-1.32939,-3.02884,-14.5162,,,,,,,,,,9.32834,-1.49342,3.07836,7.35923,1.012,-79.3226,-601.599,2777.84,69.7249,413.758,413.758,413.758,-63.8471,-73.3508,-68.3488,-564.896,2532.11,53.2663,79.2406,79.2406,79.2407,5.96666,8.7191,-92.7256,-717.317,2688.18,884.6,168.15,168.15,168.15,4.17204,0,0,4.17982,-0.230293,-3.49824,,,,,,,,,,-0.0521157,2.4992,-76.7372,-813.519,2700.94,507.556,380.344,380.344,380.344,155.168,94.4129,146.685,-929.103,2612.15,50.754,240.669,240.669,240.669,-87.8996,-6.68308,-19.9502,7.93188,0.057935,16.0721,,,,,,,,,,7.67344,-1.75139,-29.9042,,,,,,,,,,9.32834,1.49342,-3.07836,0.932934,11.5543,-106.301,-854.456,2766.25,70.1501,425.746,425.746,425.746,155.168,94.413,146.685,-956.475,2536.79,47.9902,80.2231,80.2231,80.2231
8,0,5.06117,0,0,5.08595,-1.40143,5.64778,,,,,,,,,,6.18112,5.49676,-93.644,-628.815,2734.1,498.803,386.003,386.002,386.002,-63.8481,-73.3518,-68.3481,-571.433,2611.08,53.8664,237.722,237.722,237.722,-89.5674,-3.15823,-4.73095,1.86115,-2.26966,0.7255,,,,,,,,,,-1.3312,-3.03095,-14.5154,,,,,,,,,,9.32778,-1.49465,3.06883,7.35787,1.01223,-79.3323,-601.601,2777.85,69.723,413.763,413.763,413.763,-63.8481,-73.3518,-68.3482,-564.897,2532.11,53.2702,79.2406,79.2407,79.2405,5.96578,8.7189,-92.7159,-717.3,2688.18,884.597,168.15,168.15,168.15,4.17524,0,0,4.18324,-0.22584,-3.53789,,,,,,,,,,-0.0530662,2.50011,-76.7326,-813.511,2700.92,507.555,380.341,380.341,380.341,155.164,94.3945,146.697,-929.074,2612.21,50.7532,240.669,240.669,240.669,-87.8935,-6.68081,-19.9586,7.93156,0.0565628,16.067,,,,,,,,,,7.68065,-1.7423,-29.8764,,,,,,,,,,9.32778,1.49465,-3.06883,0.947057,11.5573,-106.269,-854.405,2766.29,70.1659,425.735,425.735,425.735,155.163,94.3948,146.697,-956.457,2536.85,47.9815,80.2231,80.223,80.2232
9,0,5.06127,0,0,5.08597,-1.40027,5.63939,,,,,,,,,,6.18003,5.49989,-93.6511,-628.812,2734.11,498.807,385.997,385.997,385.997,-63.849,-73.3526,-68.3473,-571.434,2611.09,53.8682,237.722,237.722,237.722,-89.5687,-3.15805,-4.731,1.86008,-2.26833,0.742116,,,,,,,,,,-1.33311,-3.03282,-14.5142,,,,,,,,,,9.32749,-1.49587,3.05946,7.35648,1.01247,-79.3407,-601.603,2777.85,69.7211,413.767,413.767,413.767,-63.849,-73.3526,-68.3472,-564.899,2532.12,53.2736,79.2406,79.2406,79.2407,5.96517,8.71889,-92.7065,-717.283,2688.17,884.593,168.15,168.15,168.15,4.17852,0,0,4.18666,-0.221849,-3.57343,,,,,,,,,,-0.0539632,2.50104,-76.7283,-813.503,2700.9,507.554,380.338,380.338,380.338,155.16,94.3789,146.708,-929.048,2612.26,50.753,240.669,240.669,240.669,-87.888,-6.67917,-19.9654,7.93143,0.0552027,16.062,,,,,,,,,,7.68767,-1.7342,-29.8512,,,,,,,,,,9.32749,1.49587,-3.05946,0.959849,11.5607,-106.24,-854.362,2766.33,70.1809,425.725,425.725,425.725,155.16,94.3792,146.708,-956.441,2536.91,47.9742,80.2231,80.223,80.223
10,0,5.06137,0,0,5.08598,-1.39932,5.63256,-0.141985,0.00792782,-0.000906329,-16.8688,-3.7484e-015,0.941883,0,0,1.41596e-005,6.17904,5.50271,-93.656,-628.809,2734.13,498.809,385.992,385.992,385.992,-63.85,-73.3532,-68.3464,-571.436,2611.1,53.8696,237.722,237.722,237.722,-89.5698,-3.15773,-4.73101,1.85932,-2.26709,0.756458,-0.20049,0.0053632,1.56614,48.6826,12.1363,1.37659,0,0,-5.78535e-006,-1.335,-3.03447,-14.5125,-0.0517664,0.0481239,0.594046,4.01134,10.0237,1.20168,0,0,2.94813e-005,9.32743,-1.49704,3.05027,7.35512,1.01269,-79.3475,-601.604,2777.86,69.7193,413.77,413.77,413.77,-63.85,-73.3533,-68.3465,-564.901,2532.13,53.2767,79.2406,79.2406,79.2405,5.96467,8.71908,-92.6972,-717.267,2688.16,884.59,168.15,168.15,168.15,4.18186,0,0,4.19017,-0.218339,-3.60468,-0.140958,-0.0186739,-0.00411235,-17.01,-1.67297e-015,2.1606,0,0,0.000217652,-0.0548756,2.50199,-76.7238,-813.496,2700.88,507.553,380.336,380.336,380.336,155.158,94.3659,146.718,-929.026,2612.31,50.7535,240.669,240.669,240.669,-87.8829,-6.67815,-19.9707,7.93158,0.0538146,16.0572,-0.0475174,-0.0437338,1.57751,21.7277,29.8942,0.0831161,0,0,7.89608e-005,7.69459,-1.72697,-29.829,-0.0668135,-0.0793986,0.589007,0.456867,21.2289,2.29756,0,0,-0.00018549,9.32743,1.49704,-3.05027,0.971302,11.5645,-106.214,-854.325,2766.37,70.195,425.715,425.715,425.715,155.158,94.3662,146.718,-956.425,2536.96,47.9681,80.2231,80.2231,80.2232
11,0,5.06143,0,0,5.08599,-1.39862,5.62745,-0.141987,0.00791864,-0.000879097,-16.8686,-7.93435e-015,0.940996,0,0,9.49582e-006,6.17819,5.50528,-93.6592,-628.806,2734.14,498.812,385.987,385.987,385.987,-63.851,-73.3537,-68.3455,-571.438,2611.1,53.8706,237.722,237.722,237.722,-89.5708,-3.15727,-4.73105,1.85886,-2.26599,0.768715,-0.200404,0.00528284,1.56615,48.6328,12.1204,1.37496,0,0,-2.23539e-005,-1.33685,-3.0359,-14.5105,-0.0517098,0.0480989,0.594051,4.02915,10.0194,1.20072,0,0,2.43896e-005,9.32765,-1.4982,3.04129,7.35379,1.0129,-79.3526,-601.606,2777.87,69.7175,413.773,413.773,413.773,-63.851,-73.3536,-68.3455,-564.902,2532.13,53.2791,79.2406,79.2406,79.2407,5.96453,8.71948,-92.6882,-717.251,2688.16,884.586,168.15,168.15,168.15,4.18523,0,0,4.19371,-0.215296,-3.63178,-0.140958,-0.0186246,-0.00409542,-17.0104,-4.18034e-015,2.1629,0,0,0.000203071,-0.0557819,2.50295,-76.7192,-813.489,2700.86,507.551,380.334,380.334,380.334,155.157,94.3553,146.726,-929.007,2612.35,50.7545,240.669,240.669,240.669,-87.8785,-6.6777,-19.9748,7.93198,0.0524361,16.0526,-0.047454,-0.0436822,1.57749,21.6728,29.7996,0.089871,0,0,7.41009e-005,7.70133,-1.7206,-29.8098,-0.0669057,-0.0792232,0.588991,0.440968,21.1577,2.2996,0,0,-0.000150072,9.32765,1.4982,-3.04129,0.981476,11.5686,-106.19,-854.296,2766.41,70.2079,425.707,425.707,425.707,155.157,94.3551,146.726,-956.412,2537.01,47.9634,80.2231,80.2231,80.2231
12,0,5.06142,0,0,5.08597,-1.39814,5.62402,-0.141991,0.00791955,-0.000871738,-16.8689,4.0507e-015,0.941366,0,0,4.26743e-006,6.17741,5.50755,-93.66,-628.802,2734.15,498.813,385.983,385.983,385.983,-63.8519,-73.3539,-68.3446,-571.44,2611.11,53.8713,237.722,237.722,237.722,-89.5718,-3.15667,-4.73107,1.85869,-2.26499,0.778491,-0.200362,0.00519079,1.56616,48.6036,12.1047,1.37508,0,0,-3.88695e-005,-1.3387,-3.03708,-14.508,-0.0516671,0.0480752,0.594063,4.03926,10.0185,1.20105,0,0,1.95298e-005,9.32809,-1.49931,3.03254,7.35249,1.01311,-79.3561,-601.608,2777.87,69.7157,413.775,413.775,413.775,-63.8519,-73.3539,-68.3447,-564.904,2532.14,53.281,79.2406,79.2406,79.2405,5.96444,8.72002,-92.6793,-717.235,2688.15,884.582,168.15,168.15,168.15,4.18877,0,0,4.19731,-0.212721,-3.6547,-0.140949,-0.0185971,-0.00414605,-17.009,-1.22662e-015,2.16973,0,0,0.000190482,-0.0567508,2.50394,-76.7146,-813.483,2700.83,507.548,380.333,380.333,380.333,155.157,94.3472,146.733,-928.992,2612.39,50.7561,240.669,240.669,240.669,-87.8746,-6.67778,-19.9776,7.9326,0.0510174,16.0483,-0.0475248,-0.0435682,1.57747,21.7034,29.6586,0.105774,0,0,6.97122e-005,7.70781,-1.71504,-29.7936,-0.0671139,-0.079059,0.588961,0.380171,21.0851,2.30619,0,0,-0.000117963,9.32809,1.49931,-3.03254,0.990336,11.573,-106.17,-854.273,2766.44,70.2197,425.699,425.699,425.699,155.157,94.3474,146.733,-956.4,2537.04,47.96,80.2231,80.2231,80.2231
13,0,5.06136,0,0,5.08589,-1.39791,5.62233,-0.141975,0.00794156,-0.0008273,-16.867,-3.74579e-015,0.943952,0,0,-1.31522e-006,6.17687,5.50954,-93.6588,-628.797,2734.16,498.814,385.979,385.979,385.979,-63.8529,-73.354,-68.3435,-571.441,2611.11,53.8716,237.722,237.722,237.722,-89.5725,-3.15593,-4.73111,1.85878,-2.26414,0.78605,-0.200165,0.00520518,1.56618,48.5033,12.1358,1.37659,0,0,-5.54877e-005,-1.34058,-3.03804,-14.5052,-0.0515253,0.0480817,0.594059,4.07525,10.0278,1.20357,0,0,1.47196e-005,9.32879,-1.50042,3.02396,7.35117,1.01326,-79.3578,-601.609,2777.87,69.7139,413.777,413.777,413.777,-63.8529,-73.3541,-68.3437,-564.905,2532.14,53.2824,79.2406,79.2406,79.2405,5.96464,8.72083,-92.6706,-717.22,2688.14,884.579,168.15,168.15,168.15,4.19229,0,0,4.20092,-0.210576,-3.6738,-0.140945,-0.0185616,-0.00423683,-17.0073,2.96291e-016,2.17643,0,0,0.000177878,-0.0576374,2.505,-76.7101,-813.477,2700.81,507.545,380.332,380.332,380.332,155.157,94.3411,146.739,-928.979,2612.42,50.7581,240.669,240.669,240.669,-87.8714,-6.67832,-19.9793,7.93341,0.0496261,16.0442,-0.0476243,-0.0434007,1.57744,21.7462,29.4826,0.124649,0,0,6.54904e-005,7.71392,-1.71025,-29.7804,-0.0673338,-0.0788712,0.58893,0.305492,20.9986,2.3127,0,0,-8.91244e-005,9.32879,1.50042,-3.02396,0.997985,11.5775,-106.152,-854.255,2766.47,70.2302,425.693,425.693,425.692,155.157,94.3411,146.739,-956.39,2537.08,47.9577,80.2231,80.2231,80.2232
14,0,5.06123,0,0,5.08577,-1.39795,5.62267,-0.141987,0.00792432,-0.000801085,-16.8689,2.03294e-015,0.941472,0,0,-6.41734e-006,6.17638,5.51121,-93.6554,-628.792,2734.17,498.815,385.975,385.975,385.975,-63.8537,-73.3539,-68.3425,-571.442,2611.11,53.8714,237.722,237.722,237.722,-89.5732,-3.15506,-4.73118,1.8592,-2.26338,0.791112,-0.200047,0.00515601,1.56622,48.4537,12.1286,1.37359,0,0,-7.04616e-005,-1.34242,-3.03879,-14.5022,-0.0514727,0.0480631,0.59408,4.09105,10.0236,1.20114,0,0,1.00646e-005,9.32972,-1.50147,3.01566,7.34989,1.01335,-79.3574,-601.61,2777.87,69.7121,413.779,413.779,413.779,-63.8537,-73.3539,-68.3427,-564.906,2532.14,53.2832,79.2406,79.2406,79.2405,5.96496,8.72178,-92.6622,-717.205,2688.13,884.575,168.15,168.15,168.15,4.19601,0,0,4.20471,-0.20879,-3.6897,-0.140941,-0.0184841,-0.00419661,-17.0047,1.2248e-014,2.17846,0,0,0.000166653,-0.0585587,2.50608,-76.7054,-813.472,2700.79,507.542,380.331,380.331,380.331,155.159,94.3368,146.743,-928.969,2612.45,50.7605,240.669,240.669,240.669,-87.8688,-6.67928,-19.9801,7.93446,0.0481781,16.0404,-0.0475238,-0.0433095,1.57743,21.6412,29.3435,0.134703,0,0,6.10916e-005,7.71982,-1.70602,-29.7697,-0.0673489,-0.0786354,0.588931,0.303082,20.891,2.31458,0,0,-6.55584e-005,9.32972,1.50147,-3.01566,1.00464,11.5822,-106.137,-854.243,2766.49,70.2392,425.687,425.687,425.687,155.159,94.3368,146.743,-956.381,2537.1,47.9568,80.2231,80.2231,80.223
